,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
0,50.15441060066223,2.6951984645427465,2.000275468826294,0.2288011451608801,1.0,95,"{'model__learning_rate': 1.0, 'model__n_estimators': 95}",0.8586582568807339,0.8592114695340501,0.8655197132616488,0.868673835125448,0.8703942652329749,0.8644915080069712,0.00480202528144339,5,0.8731069297843047,0.8768518518518519,0.8765122118237845,0.8871531825600373,0.8883710090887905,0.8803990370217539,0.006164991180878156,6
1,52.88855786323548,2.3315062855788944,1.5412993907928467,0.2871743063644413,1.0,98,"{'model__learning_rate': 1.0, 'model__n_estimators': 98}",0.8582282110091743,0.8600716845878136,0.8658064516129033,0.868673835125448,0.8703942652329749,0.864634889513663,0.004748145253437535,4,0.8731909028256375,0.8782467532467533,0.8763968072976055,0.8864323946939725,0.8883710090887905,0.8805275734305518,0.0058733040479581585,4
2,51.239721822738645,2.7555404536453656,1.5361377716064453,0.30648980287510147,1.0,102,"{'model__learning_rate': 1.0, 'model__n_estimators': 102}",0.8595183486238532,0.860931899641577,0.8663799283154122,0.8696774193548387,0.8699641577060931,0.8652943507283549,0.004349483792062168,1,0.8737953189536485,0.8784159333024548,0.8770248688113165,0.888785046728972,0.8879310344827587,0.8811904404558302,0.0060473357998650345,3
3,53.66093668937683,2.629214723244578,1.8964010715484618,0.37351658851760056,1.0,106,"{'model__learning_rate': 1.0, 'model__n_estimators': 106}",0.8590883027522935,0.8607885304659498,0.8672401433691757,0.869247311827957,0.869820788530466,0.8652370153891683,0.004443009355045227,2,0.8743961352657005,0.8783877692842251,0.8777093315080995,0.887800326568696,0.8882668532773501,0.8813120831808142,0.0056538110386121065,1
4,53.336436891555785,3.716408093757313,2.2211188793182375,0.8096912156907804,1.0,110,"{'model__learning_rate': 1.0, 'model__n_estimators': 110}",0.8583715596330275,0.8613620071684588,0.865089605734767,0.869247311827957,0.8703942652329749,0.864892949919437,0.00456639243380159,3,0.8739070409572021,0.8792024113146302,0.8764275925079945,0.8876194917230124,0.8889148191365227,0.8812142711278724,0.006011335548631821,2
5,50.219875526428225,2.209220812469745,1.7817153453826904,0.4329871216953967,1.062,95,"{'model__learning_rate': 1.062, 'model__n_estimators': 95}",0.8569380733944955,0.857921146953405,0.8627956989247312,0.8670967741935484,0.8679569892473118,0.8625417365426984,0.004536269735767153,17,0.8734439834024896,0.8746826678975306,0.8756298671552909,0.8866822429906542,0.8879270004679457,0.8796731523827821,0.00628186272336069,14
6,49.17955808639526,3.8414922587766385,1.7794623851776123,0.5264786031612103,1.062,98,"{'model__learning_rate': 1.062, 'model__n_estimators': 98}",0.8576548165137615,0.8566308243727598,0.8627956989247312,0.8658064516129033,0.868673835125448,0.8623123253099207,0.004623488226242178,19,0.8730742699471142,0.8742487286176607,0.8744292237442922,0.8860818713450292,0.887695540508989,0.8791059268326171,0.006392027471932927,21
7,52.341753816604616,3.2302397588630876,2.2764832973480225,0.19513834156610954,1.062,102,"{'model__learning_rate': 1.062, 'model__n_estimators': 102}",0.8569380733944955,0.8592114695340501,0.8625089605734767,0.8663799283154122,0.8678136200716846,0.8625704103778238,0.004123424653726494,15,0.8722426470588235,0.8761552680221811,0.8738594890510949,0.8856476079346558,0.887719298245614,0.8791248620624739,0.006329582483682566,20
8,53.339739847183225,5.7669322985260925,1.8594863891601563,0.5539362778251861,1.062,106,"{'model__learning_rate': 1.062, 'model__n_estimators': 106}",0.8579415137614679,0.8587813620071685,0.8640860215053764,0.8663799283154122,0.8676702508960573,0.8629718152970964,0.003944510596060835,11,0.8731326131923696,0.8760693641618497,0.8755423612696963,0.8854676930254257,0.887330528284245,0.8795085119867172,0.00574292525318018,17
9,54.7401162147522,6.387258023646236,2.557266044616699,0.18696632973333535,1.062,110,"{'model__learning_rate': 1.062, 'model__n_estimators': 110}",0.8599483944954128,0.8589247311827957,0.8635125448028674,0.8666666666666667,0.8682437275985663,0.8634592129492618,0.0036350943638814373,9,0.8759511182845284,0.8752306273062731,0.8756002744111594,0.8858809801633606,0.8879794200187091,0.880128484036806,0.005597722305954325,9
