mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__C,param_model__penalty,param_model__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
11.99742431640625,1.0849808161387007,0.5212981700897217,0.19525784025679535,0.78,0.001,l2,lbfgs,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.8642488532110092,0.8546236559139785,0.8646594982078853,0.868673835125448,0.873405017921147,0.8651221720758937,0.006203473869755485,265,0.8636464088397791,0.852580927384077,0.8595763267088884,0.8682634730538922,0.8743303571428571,0.8636794986258988,0.007409035119758083,330
12.959802627563477,0.7733465096624608,0.5209271907806396,0.037119791368171944,0.78,0.001,l2,newton-cg,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.8642488532110092,0.8546236559139785,0.8646594982078853,0.868673835125448,0.873405017921147,0.8651221720758937,0.006203473869755485,265,0.8636464088397791,0.852580927384077,0.8595763267088884,0.8682634730538922,0.8743303571428571,0.8636794986258988,0.007409035119758083,330
11.758612394332886,0.5138034473629589,0.861181116104126,0.44098105723217934,0.78,0.001,l2,newton-cholesky,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'newton-cholesky'}",0.8642488532110092,0.8546236559139785,0.8646594982078853,0.868673835125448,0.873405017921147,0.8651221720758937,0.006203473869755485,265,0.8636464088397791,0.852580927384077,0.8595763267088884,0.8682634730538922,0.8743303571428571,0.8636794986258988,0.007409035119758083,330
12.12231478691101,2.17476114654968,0.5778347015380859,0.03868253873018971,0.78,0.001,l2,sag,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'sag'}",0.8642488532110092,0.8546236559139785,0.8648028673835125,0.868673835125448,0.873405017921147,0.8651508459110191,0.006201600078980105,261,0.8636464088397791,0.852580927384077,0.8599213286713286,0.8682634730538922,0.8743303571428571,0.8637484990183868,0.007372014967227303,326
10.796024513244628,3.6561941566111815,0.4400505542755127,0.07948685339938609,0.78,0.001,l2,saga,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8642488532110092,0.8546236559139785,0.8646594982078853,0.868673835125448,0.873405017921147,0.8651221720758937,0.006203473869755485,265,0.8636464088397791,0.852580927384077,0.8595763267088884,0.8682634730538922,0.8743303571428571,0.8636794986258988,0.007409035119758083,330
5.348018550872803,3.733196998792775,0.30170326232910155,0.20762039562565443,0.78,0.001,,lbfgs,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': None, 'model__solver': 'lbfgs'}",0.8699827981651376,0.8655197132616488,0.8715412186379928,0.8741218637992831,0.8778494623655914,0.8718030112459308,0.004118208175772014,41,0.8849087127339959,0.8791360294117647,0.8849965429822539,0.8914006059193661,0.8947982271985071,0.8870480236491776,0.005484441710989931,1
9.9397629737854,2.05356955036944,0.53802490234375,0.19246980575681905,0.78,0.001,,newton-cg,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': None, 'model__solver': 'newton-cg'}",0.8699827981651376,0.8655197132616488,0.8715412186379928,0.8741218637992831,0.8778494623655914,0.8718030112459308,0.004118208175772014,41,0.8849087127339959,0.8791360294117647,0.8849965429822539,0.8914006059193661,0.8947982271985071,0.8870480236491776,0.005484441710989931,1
8.65834174156189,0.3540360745956706,0.622052812576294,0.22100253284310883,0.78,0.001,,newton-cholesky,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': None, 'model__solver': 'newton-cholesky'}",0.8699827981651376,0.8655197132616488,0.8715412186379928,0.8741218637992831,0.8778494623655914,0.8718030112459308,0.004118208175772014,41,0.8849087127339959,0.8791360294117647,0.8849965429822539,0.8914006059193661,0.8947982271985071,0.8870480236491776,0.005484441710989931,1
11.920966005325317,0.8052715839641887,0.5178496837615967,0.1336220512836254,0.78,0.001,,sag,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': None, 'model__solver': 'sag'}",0.8699827981651376,0.8655197132616488,0.8715412186379928,0.8741218637992831,0.8778494623655914,0.8718030112459308,0.004118208175772014,41,0.8849087127339959,0.8791360294117647,0.8849965429822539,0.8914006059193661,0.8947982271985071,0.8870480236491776,0.005484441710989931,1
10.4389732837677,0.56002340507436,0.5397879123687744,0.10355232961173422,0.78,0.001,,saga,"{'corr_selector__threshold': 0.78, 'model__C': 0.001, 'model__penalty': None, 'model__solver': 'saga'}",0.8699827981651376,0.8655197132616488,0.8715412186379928,0.8741218637992831,0.8778494623655914,0.8718030112459308,0.004118208175772014,41,0.8849087127339959,0.8791360294117647,0.8849965429822539,0.8914006059193661,0.8947982271985071,0.8870480236491776,0.005484441710989931,1
8.258648157119751,0.440621779282041,0.7798937797546387,0.292672799247872,0.78,0.01,l2,lbfgs,"{'corr_selector__threshold': 0.78, 'model__C': 0.01, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.870269495412844,0.8653763440860215,0.8731182795698925,0.8754121863799283,0.8774193548387097,0.8723191320574791,0.004210016850276243,1,0.8823124569855472,0.8759972646455436,0.8835240274599543,0.8896344285053216,0.8916164891153312,0.8846169333423395,0.005567275486610306,241
