mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__algorithm,param_model__base_estimator,param_model__base_estimator__max_depth,param_model__base_estimator__min_samples_leaf,param_model__base_estimator__min_samples_split,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
154.5993209838867,5.0189340323390725,5.120447254180908,1.1316888739490993,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),10,5,10,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 10, 'model__base_estimator__min_samples_leaf': 5, 'model__base_estimator__min_samples_split': 10, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8378727064220184,0.8382795698924731,0.8468817204301076,0.847168458781362,0.8451612903225807,0.8430727491697084,0.004139084816582077,29,0.8536307762349192,0.8521286231884058,0.8587276431967399,0.8627316403568978,0.8593216480764854,0.8573080662106897,0.0038944565437552038,26
238.09729413986207,11.059854474184627,12.919740915298462,1.0313607797529554,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,1,2,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 1, 'model__base_estimator__min_samples_split': 2, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.851920871559633,0.8491756272401434,0.8511827956989247,0.8557706093189964,0.863225806451613,0.854255142053862,0.004969085677999151,12,0.8619832843912356,0.8612244897959184,0.8588736818487772,0.8685831622176592,0.872644721906924,0.8646618680321028,0.005130223831939167,1
245.66071758270263,3.798135207557362,12.339307928085328,1.1573194503582624,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,1,4,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 1, 'model__base_estimator__min_samples_split': 4, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8536410550458715,0.8520430107526882,0.850179211469534,0.8572043010752688,0.8660931899641577,0.855832153661504,0.005626471844452607,8,0.8631745314969519,0.8581322609472744,0.8530973451327434,0.8673770120154161,0.8747447243022465,0.8633051747789265,0.007462158441620918,2
239.039608669281,5.898389333648237,12.739994525909424,1.3071677158602533,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,1,7,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 1, 'model__base_estimator__min_samples_split': 7, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8504873853211009,0.8494623655913979,0.8569175627240143,0.8612186379928315,0.8652329749103943,0.8566637853079477,0.00607042764773638,3,0.8584249495176127,0.855011135857461,0.8614148627538496,0.867385929422342,0.8717023675310034,0.8627878490164538,0.006033377737831434,3
227.0394790172577,5.351883000562557,10.859503173828125,0.7162492746137443,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,1,10,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 1, 'model__base_estimator__min_samples_split': 10, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8534977064220184,0.8514695340501792,0.8513261648745519,0.8655197132616488,0.8640860215053764,0.8571798280227549,0.006287766586090766,1,0.8623253717890942,0.8526431718061674,0.8535130357931948,0.8719278466741827,0.8689701592999776,0.8618759170725234,0.00783266161003165,7
236.10585980415345,5.537419652209663,10.713768911361694,0.44193650137947404,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,2,2,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 2, 'model__base_estimator__min_samples_split': 2, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8520642201834863,0.8504659498207885,0.8523297491039427,0.8573476702508961,0.8672401433691757,0.8558895465456577,0.006126709623068661,6,0.8613615870153292,0.8549211286380805,0.8557798979365432,0.8641060197663971,0.8737864077669902,0.861991008224668,0.00681999975987574,5
236.62158942222595,6.325651871824144,10.699471139907837,0.8036686034460375,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,2,4,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 2, 'model__base_estimator__min_samples_split': 4, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8520642201834863,0.8504659498207885,0.8523297491039427,0.8573476702508961,0.8672401433691757,0.8558895465456577,0.006126709623068661,6,0.8613615870153292,0.8549211286380805,0.8557798979365432,0.8641060197663971,0.8737864077669902,0.861991008224668,0.00681999975987574,5
227.70003399848937,6.590665117879322,10.480676460266114,2.7283128560225762,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,2,7,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 2, 'model__base_estimator__min_samples_split': 7, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8497706422018348,0.8491756272401434,0.8551971326164874,0.8586379928315412,0.8623655913978494,0.8550293972575712,0.005075253092883708,11,0.8592342342342343,0.8532150776053216,0.857206110250166,0.8634026380505254,0.8674590715407042,0.8601034263361903,0.004931320268674376,19
223.9219190597534,5.397704892755233,9.519277000427246,2.3107538196797552,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,2,10,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 2, 'model__base_estimator__min_samples_split': 10, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8530676605504587,0.8513261648745519,0.8544802867383513,0.8594982078853046,0.8662365591397849,0.8569217758376902,0.005394981478767335,2,0.8612547785023611,0.8527661450297553,0.8568896765618077,0.8657085111161015,0.8719045475011257,0.8617047317422303,0.006683592410000236,9
226.6801121711731,6.075708559825829,11.27887692451477,0.9343123246021973,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,3,2,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 3, 'model__base_estimator__min_samples_split': 2, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8530676605504587,0.8508960573476703,0.8518996415770609,0.8572043010752688,0.8648028673835125,0.8555741055867943,0.005089119166177534,9,0.8593155893536122,0.8566012488849242,0.8523977122745271,0.8645669291338582,0.8704453441295547,0.8606653647552953,0.006285908210379046,11
228.8637975692749,6.519530247608611,7.395224332809448,0.9866573754913777,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,3,4,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 3, 'model__base_estimator__min_samples_split': 4, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8530676605504587,0.8508960573476703,0.8518996415770609,0.8572043010752688,0.8648028673835125,0.8555741055867943,0.005089119166177534,9,0.8593155893536122,0.8566012488849242,0.8523977122745271,0.8645669291338582,0.8704453441295547,0.8606653647552953,0.006285908210379046,11
226.34030675888062,6.08880275673078,6.060814094543457,0.695938639034596,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,3,7,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 3, 'model__base_estimator__min_samples_split': 7, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.851204128440367,0.8521863799283154,0.8541935483870968,0.8583512544802867,0.8673835125448028,0.8566637647561738,0.005894356397919511,4,0.8605227579990987,0.85657104736491,0.8557224922669023,0.8648102402874467,0.8736462093862816,0.8622545494609278,0.006546304917804958,4
216.90048761367797,4.056071832250452,6.081243467330933,1.3241232462650696,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,3,10,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 3, 'model__base_estimator__min_samples_split': 10, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8523509174311926,0.8520430107526882,0.8546236559139785,0.8570609318996416,0.8648028673835125,0.8561762766762027,0.004676078995803261,5,0.8612612612612612,0.8551174124944617,0.8561325966850829,0.8648648648648649,0.8694481830417228,0.8613648636694787,0.005366713293639025,10
192.5023223876953,16.35441400680575,3.3792158126831056,1.4538501034858762,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,5,2,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 5, 'model__base_estimator__min_samples_split': 2, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8522075688073395,0.8506093189964158,0.8513261648745519,0.8541935483870968,0.8617921146953404,0.854025743152149,0.004064729274641662,13,0.8609047940580689,0.8544809228039042,0.8538257408226448,0.8642533936651584,0.8688302907369845,0.8604590284173522,0.005734321206628301,13
172.94566287994385,2.1884429259118,1.4592155456542968,0.193517772948781,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,5,4,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 5, 'model__base_estimator__min_samples_split': 4, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8522075688073395,0.8506093189964158,0.8513261648745519,0.8541935483870968,0.8617921146953404,0.854025743152149,0.004064729274641662,13,0.8609047940580689,0.8544809228039042,0.8538257408226448,0.8642533936651584,0.8688302907369845,0.8604590284173522,0.005734321206628301,13
159.98587040901185,8.90904418565142,0.7599496841430664,0.12760161675724374,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,5,7,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 5, 'model__base_estimator__min_samples_split': 7, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8522075688073395,0.8506093189964158,0.8513261648745519,0.8541935483870968,0.8617921146953404,0.854025743152149,0.004064729274641662,13,0.8609047940580689,0.8544809228039042,0.8538257408226448,0.8642533936651584,0.8688302907369845,0.8604590284173522,0.005734321206628301,13
66.04744853973389,3.9819181568102353,0.26388211250305177,0.08854908075017118,0.785,SAMME.R,DecisionTreeClassifier(random_state=42),20,5,10,1.16,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__base_estimator': DecisionTreeClassifier(random_state=42), 'model__base_estimator__max_depth': 20, 'model__base_estimator__min_samples_leaf': 5, 'model__base_estimator__min_samples_split': 10, 'model__learning_rate': 1.16, 'model__n_estimators': 85}",0.8522075688073395,0.8506093189964158,0.8513261648745519,0.8541935483870968,0.8617921146953404,0.854025743152149,0.004064729274641662,13,0.8609047940580689,0.8544809228039042,0.8538257408226448,0.8642533936651584,0.8688302907369845,0.8604590284173522,0.005734321206628301,13
