,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__C,param_model__penalty,param_model__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
0,9.001829147338867,0.7058046536905663,0.3009070873260498,0.10656825488929864,0.75,10.0,l2,lbfgs,"{'corr_selector__threshold': 0.75, 'model__C': 10.0, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.8479071100917431,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476889489000691,0.004261535997683542,298,0.864920744314266,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645797958141612,0.004814445323379822,289
1,8.8004816532135,1.0900021253933323,0.28209633827209474,0.19133521877762835,0.75,10.0,l2,liblinear,"{'corr_selector__threshold': 0.75, 'model__C': 10.0, 'model__penalty': 'l2', 'model__solver': 'liblinear'}",0.8479071100917431,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476889489000691,0.004261535997683542,298,0.864920744314266,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645797958141612,0.004814445323379822,289
2,8.377968978881835,0.9997107468582627,0.36180901527404785,0.09988198043120915,0.75,10.0,l2,newton-cg,"{'corr_selector__threshold': 0.75, 'model__C': 10.0, 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.8479071100917431,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476889489000691,0.004261535997683542,298,0.864920744314266,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645797958141612,0.004814445323379822,289
3,8.38353672027588,0.7864403689603436,0.25566253662109373,0.05436224658137682,0.75,10.0,l2,saga,"{'corr_selector__threshold': 0.75, 'model__C': 10.0, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8490322580645161,0.854336917562724,0.8476889530104238,0.004269099939025756,289,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693735498839907,0.8701447943001609,0.8645796510867072,0.004820040279470668,292
4,8.020495414733887,0.45489315959644205,0.30219364166259766,0.12547344204607455,0.75,133.75,l2,lbfgs,"{'corr_selector__threshold': 0.75, 'model__C': 133.75, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
5,6.642586326599121,1.21985712409359,0.16065535545349122,0.07835094240554435,0.75,133.75,l2,liblinear,"{'corr_selector__threshold': 0.75, 'model__C': 133.75, 'model__penalty': 'l2', 'model__solver': 'liblinear'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
6,3.2047937393188475,2.610666327689492,0.10203633308410645,0.10320976892767605,0.75,133.75,l2,newton-cg,"{'corr_selector__threshold': 0.75, 'model__C': 133.75, 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
7,2.2938473224639893,0.7824277256817767,0.18087186813354492,0.1580840137114392,0.75,133.75,l2,saga,"{'corr_selector__threshold': 0.75, 'model__C': 133.75, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8490322580645161,0.854336917562724,0.8476889530104238,0.004269099939025756,289,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693735498839907,0.8701447943001609,0.8645796510867072,0.004820040279470668,292
8,4.016290235519409,0.5605687218737324,0.3803099155426025,0.20325203151954385,0.75,257.5,l2,lbfgs,"{'corr_selector__threshold': 0.75, 'model__C': 257.5, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
9,5.876549911499024,1.2632983922661831,0.27829322814941404,0.07591114153369709,0.75,257.5,l2,liblinear,"{'corr_selector__threshold': 0.75, 'model__C': 257.5, 'model__penalty': 'l2', 'model__solver': 'liblinear'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
10,6.8208941459655765,1.2562334146952172,0.2609121799468994,0.0797504817464437,0.75,257.5,l2,newton-cg,"{'corr_selector__threshold': 0.75, 'model__C': 257.5, 'model__penalty': 'l2', 'model__solver': 'newton-cg'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
11,9.081581974029541,0.9635872808159328,0.4600893497467041,0.2861798974268713,0.75,257.5,l2,saga,"{'corr_selector__threshold': 0.75, 'model__C': 257.5, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8490322580645161,0.854336917562724,0.8476889530104238,0.004269099939025756,289,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693735498839907,0.8701447943001609,0.8645796510867072,0.004820040279470668,292
12,6.8591451168060305,0.8059469592888852,0.40056734085083007,0.09021337481556202,0.75,381.25,l2,lbfgs,"{'corr_selector__threshold': 0.75, 'model__C': 381.25, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
13,7.239438676834107,1.148255396085769,0.2819498062133789,0.1714243881436146,0.75,381.25,l2,liblinear,"{'corr_selector__threshold': 0.75, 'model__C': 381.25, 'model__penalty': 'l2', 'model__solver': 'liblinear'}",0.8477637614678899,0.8411469534050179,0.8461648745519713,0.8488888888888889,0.854336917562724,0.8476602791752985,0.004260453922927052,301,0.8648897058823529,0.8576325411334552,0.8608576642335767,0.8693432350893479,0.8701447943001609,0.8645735881277787,0.004814021698182527,301
