,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
12,47.38189845085144,7.2559923831320585,1.7004987239837646,0.6852399926100495,1.2,92,"{'model__learning_rate': 1.2, 'model__n_estimators': 92}",0.8585149082568807,0.8567741935483871,0.8620788530465949,0.8672401433691757,0.8666666666666667,0.8622549529775408,0.004204117280337045,14,0.8775842044134727,0.8753186558516802,0.8736025553274013,0.8887062690772481,0.8855211004896246,0.8801465570318854,0.005913588195568904,7
13,49.51812014579773,2.779953443229602,1.9217100620269776,0.4692759330738176,1.2,96,"{'model__learning_rate': 1.2, 'model__n_estimators': 96}",0.8599483944954128,0.8564874551971327,0.8617921146953404,0.8670967741935484,0.8668100358422939,0.8624269548847456,0.004070443495888308,13,0.8768199676450197,0.8740466836145135,0.8723549488054607,0.8874063670411985,0.8868101028999065,0.87948761400122,0.006386242506029427,17
14,50.999507188797,5.468515008001884,2.1805997848510743,0.13326532027356716,1.2,100,"{'model__learning_rate': 1.2, 'model__n_estimators': 100}",0.8590883027522935,0.8589247311827957,0.863225806451613,0.8670967741935484,0.8670967741935484,0.8630864777547599,0.003619113300776547,10,0.8776978417266187,0.8759242144177449,0.8746861447158183,0.8875878220140515,0.8857808857808858,0.8803353817310239,0.005302457875560943,5
15,49.777863073348996,2.37911588581396,1.942661428451538,0.20291587664085428,1.3,85,"{'model__learning_rate': 1.3, 'model__n_estimators': 85}",0.8580848623853211,0.8557706093189964,0.8605017921146954,0.8665232974910394,0.8659498207885304,0.8613660764197165,0.004252769605605049,21,0.8771481653506735,0.8733826247689463,0.8736263736263736,0.8853146853146853,0.8859280037400654,0.8790799705601489,0.0055081860253924555,22
16,50.77827682495117,5.027580450016216,1.5601672172546386,0.41410089901998465,1.3,88,"{'model__learning_rate': 1.3, 'model__n_estimators': 88}",0.8579415137614679,0.8557706093189964,0.8622222222222222,0.8663799283154122,0.8676702508960573,0.8619969049028311,0.004618689660395783,15,0.876420125202875,0.8723502304147466,0.8734610123119015,0.8863689501987374,0.8869687062120505,0.8791138048680622,0.006313359202519354,21
17,51.46075048446655,4.584972413260813,2.018002414703369,0.3541038322528565,1.3,92,"{'model__learning_rate': 1.3, 'model__n_estimators': 92}",0.8579415137614679,0.8544802867383513,0.8613620071684588,0.865663082437276,0.8663799283154122,0.8611653636841933,0.004528648562893344,23,0.8772949105275389,0.8710568731291733,0.8734582000913659,0.8846153846153846,0.8860079420696099,0.8784866620866145,0.005933605281539951,23
18,49.140579557418825,5.979070878619098,1.9393437862396241,0.524008797966784,1.3,96,"{'model__learning_rate': 1.3, 'model__n_estimators': 96}",0.8586582568807339,0.8557706093189964,0.8610752688172043,0.8693906810035842,0.8679569892473118,0.8625703610535662,0.00527842800508588,12,0.8767377201112141,0.8732101616628175,0.8732297852900868,0.8887330528284245,0.8873831775700934,0.8798587794925273,0.006830197486355803,13
19,48.10028390884399,3.6317080180150296,1.4176910400390625,0.6010182874070816,1.3,100,"{'model__learning_rate': 1.3, 'model__n_estimators': 100}",0.8589449541284404,0.8557706093189964,0.8622222222222222,0.869247311827957,0.8696774193548387,0.863172503370491,0.005527756726966029,9,0.8769694161260426,0.8737280296022202,0.8753437213565536,0.8887070376432079,0.888422035480859,0.8806340480417767,0.006556463736768698,4
20,47.19907445907593,4.007140634850456,1.1596793174743651,0.2342445688905652,1.4,85,"{'model__learning_rate': 1.4, 'model__n_estimators': 85}",0.8556479357798165,0.8529032258064516,0.8597849462365591,0.8665232974910394,0.8653763440860215,0.8600471498799775,0.005306567353458842,24,0.8730085430616485,0.8714153561517114,0.871947044053869,0.8865762394761459,0.8881826741996234,0.8782259713885997,0.007508580088506422,24
21,45.901808738708496,3.3211076179945813,0.838212537765503,0.27417400626664323,1.4,88,"{'model__learning_rate': 1.4, 'model__n_estimators': 88}",0.8562213302752294,0.8531899641577061,0.8569175627240143,0.8675268817204301,0.8659498207885304,0.859961111933182,0.005695666897965185,25,0.8734703301777881,0.8713031423290203,0.8696644601689112,0.8874853801169591,0.8890197926484449,0.8781886210882247,0.00831958426897153,25
22,44.063302183151244,2.163965262091475,0.7399878978729248,0.2558142525732976,1.4,92,"{'model__learning_rate': 1.4, 'model__n_estimators': 92}",0.8572247706422018,0.8533333333333334,0.8600716845878136,0.8685304659498208,0.8682437275985663,0.8614807964223472,0.006031841923180552,20,0.8745378927911276,0.8730563935948016,0.8718358038768529,0.890220968500235,0.8905367231638418,0.8800375563853718,0.008487473865792633,8
23,41.58373031616211,1.9700876654970347,0.36930294036865235,0.37189458059384556,1.4,96,"{'model__learning_rate': 1.4, 'model__n_estimators': 96}",0.8559346330275229,0.854910394265233,0.8596415770609319,0.8695340501792115,0.8691039426523297,0.8618249194370458,0.006319620115760502,17,0.872551279096566,0.8747676579925651,0.8719178082191781,0.890951821386604,0.8894095595126523,0.8799196252415131,0.008445502606230386,11
24,33.14844450950623,3.6115956204365744,0.1469573974609375,0.08188656370878115,1.4,100,"{'model__learning_rate': 1.4, 'model__n_estimators': 100}",0.8550745412844036,0.8540501792114695,0.8593548387096774,0.869820788530466,0.8691039426523297,0.8614808580776693,0.00675931505422336,19,0.8723747980613893,0.8735498839907193,0.8711810305517556,0.8908194411833764,0.8890449438202247,0.8793940195214931,0.008655139257074326,18
