mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__algorithm,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
74.03780393600464,11.292981582391588,2.460913801193237,0.8304707559923867,0.785,SAMME.R,1.05,75,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 75}",0.8585149082568807,0.8540501792114695,0.8620788530465949,0.8663799283154122,0.8652329749103943,0.8612513687481502,0.004520738609869533,30,0.8749711649365629,0.871824480369515,0.8725824800910125,0.8865497076023392,0.8832829574517554,0.8778421580902369,0.005958908888252193,30
72.07777643203735,7.645231099194226,2.2215277194976806,0.739716227343566,0.785,SAMME.R,1.05,80,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 80}",0.8585149082568807,0.8564874551971327,0.8620788530465949,0.8668100358422939,0.8663799283154122,0.8620542361316629,0.004119362609116807,22,0.8747982476366152,0.87352873297946,0.8730918204602415,0.8866292660121552,0.8852879459081371,0.8786672025993217,0.0059947687909655606,29
75.86207242012024,10.264016696646724,2.058940029144287,0.404017683543471,0.785,SAMME.R,1.05,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 85}",0.8575114678899083,0.8563440860215054,0.8637992831541219,0.8691039426523297,0.8669534050179212,0.8627424369471572,0.005052125546357634,17,0.8742501153668666,0.8747105141269106,0.8744588744588745,0.8894095595126523,0.8862946532804109,0.879824743349143,0.0066295218837085865,17
83.41697025299072,5.821511606619992,2.658882713317871,0.746019859448267,0.785,SAMME.R,1.05,90,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 90}",0.8576548165137615,0.8576344086021506,0.8646594982078853,0.869820788530466,0.8679569892473118,0.863545300220315,0.005093576911682589,8,0.8746247979681366,0.8753180661577609,0.8749715326804828,0.8899039587725462,0.8877455565949486,0.8805127824347749,0.006824457519490953,9
64.27923617362976,4.2231813259935675,1.8390673637390136,0.3715266296147315,0.785,SAMME.R,1.05,95,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 95}",0.8592316513761468,0.8570609318996416,0.8636559139784946,0.8702508960573476,0.869820788530466,0.8640040363684193,0.005365843998198753,4,0.8761552680221811,0.8750289284887758,0.8746010031919744,0.8901639344262295,0.8906360009387467,0.8813170270135815,0.007435051589615723,2
68.99624552726746,7.9014955737016805,2.2018633842468263,0.6100200796365366,0.785,SAMME.R,1.05,100,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.05, 'model__n_estimators': 100}",0.8583715596330275,0.857921146953405,0.8636559139784946,0.8708243727598566,0.8696774193548387,0.8640900825359246,0.005431662181996121,3,0.8740791896869244,0.8765947575968452,0.8746010031919744,0.8899018232819075,0.888785046728972,0.8807923640973246,0.007041090585178341,8
46.80051040649414,3.9350338931351176,1.419649028778076,0.22188336177607515,0.785,SAMME.R,1.075,75,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 75}",0.856651376146789,0.8562007168458782,0.8619354838709677,0.8668100358422939,0.8662365591397849,0.8615668343691427,0.004525269945229597,29,0.8740757855822551,0.8745079879601759,0.8735737106344135,0.8871722846441947,0.8858010275572162,0.879026159275651,0.0061140406717353725,26
46.178331995010375,0.9731481871368104,1.579346513748169,0.21419545178049473,0.785,SAMME.R,1.075,80,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 80}",0.8572247706422018,0.857921146953405,0.8619354838709677,0.8659498207885304,0.8663799283154122,0.8618822301141034,0.0038512212999446405,26,0.8750578435909301,0.8758971984255615,0.8732330141358869,0.8868322399250235,0.8865497076023392,0.8795140007359482,0.005923633750696652,19
48.160760498046876,2.648370689122929,2.3382327556610107,0.3849950931547837,0.785,SAMME.R,1.075,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 85}",0.8577981651376146,0.8577777777777778,0.863225806451613,0.8679569892473118,0.8683870967741936,0.8630291670777022,0.004646934040585743,14,0.8755205923183711,0.8751733703190014,0.8746861447158183,0.8886544772620723,0.8878242580042066,0.880371768523894,0.006434694026234404,12
55.700234699249265,1.8438510818330565,2.217914867401123,0.3978375851944481,0.785,SAMME.R,1.075,90,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 90}",0.8589449541284404,0.8569175627240143,0.8636559139784946,0.8679569892473118,0.8679569892473118,0.8630864818651146,0.004538188021995085,12,0.8766203703703703,0.8746530989824237,0.8744302643573382,0.8888367729831145,0.8875642823749416,0.8804209578136376,0.00641021215332234,11
58.64214663505554,2.807945410072242,2.559844160079956,0.35552152795251696,0.785,SAMME.R,1.075,95,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 95}",0.8592316513761468,0.857921146953405,0.8658064516129033,0.8676702508960573,0.8670967741935484,0.8635452550064121,0.004122612215339471,9,0.8772011121408712,0.8748556915262065,0.8782947513179006,0.8882380506091846,0.8868630201028518,0.8810905251394029,0.005407880423282496,3
62.14140720367432,3.2576191472457423,2.71965069770813,0.7411198674090842,0.785,SAMME.R,1.075,100,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.075, 'model__n_estimators': 100}",0.8603784403669725,0.8589247311827957,0.8652329749103943,0.8682437275985663,0.8663799283154122,0.8638319604748282,0.0035756501836549017,6,0.8777777777777778,0.8759242144177449,0.8768,0.8881609733270941,0.8858276908708849,0.8808981312787004,0.005065976061544172,7
57.48053188323975,4.705012087518179,1.7006948471069336,0.5409257983972718,0.785,SAMME.R,1.1,75,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 75}",0.8576548165137615,0.8570609318996416,0.862652329749104,0.8659498207885304,0.8665232974910394,0.8619682392884155,0.003993915574234696,25,0.8735896845498503,0.8741630108519972,0.8756013745704467,0.8852076528231452,0.8862149532710281,0.8789553352132934,0.0055641560304936525,28
58.802423524856565,2.2204107610638197,2.420066547393799,0.27015519781675545,0.785,SAMME.R,1.1,80,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 80}",0.8575114678899083,0.8576344086021506,0.8617921146953404,0.8669534050179212,0.8660931899641577,0.8619969172338957,0.004013449959653385,23,0.8744228993536473,0.8753180661577609,0.874914089347079,0.8873800046827441,0.8855942096661219,0.8795258538414708,0.005718856901510365,18
57.562152004241945,1.9974141236219587,2.4793219566345215,0.6964286872614296,0.785,SAMME.R,1.1,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 85}",0.8580848623853211,0.8560573476702509,0.863225806451613,0.8675268817204301,0.865089605734767,0.8619969007924764,0.004295068284287356,24,0.8743660673121254,0.8743055555555556,0.8757152666514076,0.8882118584485587,0.8843283582089553,0.8793854212353205,0.005775943275433466,21
61.35991635322571,2.7292297476537053,2.5389864921569822,0.36061404741023045,0.785,SAMME.R,1.1,90,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 90}",0.8592316513761468,0.8572043010752688,0.8639426523297491,0.8676702508960573,0.8668100358422939,0.8629717783039033,0.004123173656853267,15,0.8752881512217612,0.8745378927911276,0.874829001367989,0.8876930276087974,0.8851886353050769,0.8795073416589505,0.005721300723371334,20
60.2814658164978,2.7805663985976983,2.3585156440734862,0.5153624892351022,0.785,SAMME.R,1.1,95,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 95}",0.8592316513761468,0.8583512544802867,0.8639426523297491,0.8691039426523297,0.8670967741935484,0.8635452550064121,0.004225045307650524,9,0.8752881512217612,0.8759833410458121,0.8762013729977117,0.8877741483901074,0.8857808857808858,0.8802055798872557,0.005411272370128826,13
61.77953610420227,1.864606845839905,2.197433423995972,0.28811004714711413,0.785,SAMME.R,1.1,100,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.1, 'model__n_estimators': 100}",0.8600917431192661,0.8603584229390681,0.8639426523297491,0.8689605734767025,0.8676702508960573,0.8642047285521686,0.003644373911914142,2,0.8775462962962963,0.8781278962001854,0.8763736263736264,0.8881102546134081,0.8869687062120505,0.8814253559391133,0.005037001460775204,1
59.04106774330139,4.165972735596584,1.5598576545715332,0.18627475301095192,0.785,SAMME.R,1.125,75,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.125, 'model__n_estimators': 75}",0.8570814220183486,0.8556272401433692,0.8620788530465949,0.8673835125448028,0.8665232974910394,0.861738865048831,0.004773094710011753,28,0.8746820809248554,0.8738717889377459,0.8746282315259666,0.8867351704810836,0.8851351351351351,0.8790104814009574,0.005683793269077296,27
58.20154600143432,2.9326557682934786,1.817689561843872,0.26286804267715175,0.785,SAMME.R,1.125,80,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.125, 'model__n_estimators': 80}",0.8569380733944955,0.854336917562724,0.8622222222222222,0.8679569892473118,0.8673835125448028,0.8617675429943112,0.005451478020339454,27,0.8748264692272096,0.87360853432282,0.8738019169329073,0.8872022419430173,0.885834109972041,0.8790546544795991,0.0061232871118881175,24
63.25826516151428,2.9312124850344685,1.8420645236968993,0.6663832277303758,0.785,SAMME.R,1.125,85,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.125, 'model__n_estimators': 85}",0.8592316513761468,0.8576344086021506,0.8619354838709677,0.8668100358422939,0.8655197132616488,0.8622262585906416,0.0035212260985700698,21,0.8758079409048938,0.8758397034977994,0.8740859232175503,0.8857276119402985,0.8840512223515716,0.8791024803824227,0.004796831545773501,23
59.54109206199646,3.1705905940501125,1.9798430919647216,0.5729470282433653,0.785,SAMME.R,1.125,90,"{'corr_selector__threshold': 0.785, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.125, 'model__n_estimators': 90}",0.8577981651376146,0.8567741935483871,0.8630824372759857,0.8681003584229391,0.8659498207885304,0.8623409950346913,0.004435543006630172,20,0.8737908797789037,0.8753186558516802,0.8741450068399452,0.8874094837654753,0.8844899860270145,0.8790308024526038,0.005746526022277402,25
