game_id,fga_home,fg3a_home,fta_home,oreb_home,reb_home,ast_home,blk_home,pts_home,fga_away,fg3a_away,oreb_away,ast_away,tov_away,pts_away,season
22100114,81,34,14,3,36,28,7,108,91,27,11,24,12,106,36
28500386,82,3,20,12,39,31,8,102,84,2,14,27,18,108,0
20900171,75,20,23,10,41,20,6,83,78,9,8,26,9,90,24
20001136,86,16,36,15,46,29,3,119,83,9,8,23,10,102,15
21500519,72,28,24,7,42,14,4,78,91,15,17,21,13,91,30
20500635,85,12,20,11,48,24,6,111,95,17,14,16,17,99,20
29700460,84,16,21,17,40,25,6,108,74,13,15,19,20,90,12
28900313,104,8,35,11,43,38,5,150,91,8,12,30,22,124,4
28500143,99,5,25,18,48,39,6,122,94,0,16,26,18,107,0
28600343,75,6,27,6,38,34,9,113,92,3,22,21,12,99,1
29900241,80,11,19,9,47,20,5,78,78,19,12,12,12,80,14
20900193,88,30,24,11,46,19,5,105,85,25,11,21,16,107,24
29200351,76,15,30,11,40,18,2,93,74,2,11,23,16,96,7
41100175,72,6,34,10,42,14,5,92,70,24,8,11,14,80,26
29000204,80,6,44,21,50,22,6,107,78,9,9,29,19,103,5
29500912,77,11,28,18,42,21,2,86,73,7,10,27,10,95,10
28900011,100,4,14,18,54,32,6,114,84,14,9,18,15,96,4
20300391,78,16,16,7,41,25,4,95,78,14,8,20,19,78,18
20100496,81,20,25,9,45,26,8,111,85,13,14,20,17,89,16
21100188,86,17,26,12,39,20,8,94,80,15,9,26,16,102,26
29500238,91,14,31,20,51,29,10,112,86,21,12,28,14,99,10
21700410,80,25,15,9,41,35,8,115,95,27,15,23,10,108,32
29100803,99,6,31,13,46,29,4,113,89,21,15,24,19,115,6
20200896,116,21,22,20,46,36,5,138,89,17,12,26,21,133,17
29300136,84,9,24,11,34,31,3,113,84,11,14,29,18,107,8
29800129,69,10,20,10,45,18,10,85,81,6,24,8,14,64,13
21000936,76,18,27,13,40,19,9,81,75,10,5,21,12,96,25
21300137,70,15,28,5,40,22,1,100,84,27,5,27,10,108,28
21800548,85,26,30,7,38,20,3,109,84,28,7,31,15,132,33
40900153,76,7,26,12,36,19,4,94,76,20,8,17,16,90,24
29700814,72,8,21,15,40,19,4,78,78,7,19,16,14,79,12
28600268,78,4,27,13,39,18,5,93,69,3,8,26,18,94,1
21400597,85,31,10,12,38,24,7,94,65,7,8,7,21,85,29
22100484,90,39,22,10,45,31,7,128,101,45,15,29,14,116,36
21000892,78,7,37,9,41,16,3,102,82,15,6,22,13,107,25
21001224,92,13,21,12,42,20,2,102,84,31,12,32,15,121,25
28500811,84,0,36,10,40,31,10,119,97,8,19,27,18,109,0
28500050,91,2,59,26,58,26,3,128,86,1,9,25,30,108,0
20000928,84,8,30,12,37,25,11,100,82,7,11,28,18,95,15
20300572,85,23,14,11,32,18,8,94,74,6,11,21,18,99,18
29601149,87,20,25,10,35,34,3,122,78,13,9,33,13,127,11
29300021,83,8,38,16,45,26,6,107,80,13,11,18,16,113,8
20100523,82,17,30,14,53,22,1,113,82,19,13,14,11,87,16
20200314,81,8,13,12,46,18,7,76,81,19,14,24,9,86,17
21601212,79,27,18,11,50,30,4,103,88,23,15,16,15,76,31
21100793,86,23,31,16,45,18,4,112,83,23,16,14,13,104,26
28500597,87,4,32,14,35,20,1,97,66,2,8,22,16,104,0
21100690,95,19,25,17,56,29,3,116,88,22,9,20,14,100,26
29100613,98,4,25,12,43,27,5,115,89,6,10,28,16,99,6
29000072,88,13,24,15,47,25,3,100,79,12,3,25,13,108,5
20900330,86,28,24,12,42,27,1,106,76,38,15,18,21,103,24
20601085,70,11,24,8,34,23,1,86,79,6,15,24,13,82,21
28600051,97,9,28,24,64,23,6,110,84,1,14,20,7,91,1
28700644,76,3,28,12,45,15,6,88,84,2,20,10,18,95,2
22100866,85,34,15,6,43,25,3,119,86,41,7,23,14,104,36
20800273,73,15,32,11,38,20,5,89,81,15,14,20,18,93,23
29400193,75,7,24,8,42,29,3,111,87,22,12,21,17,95,9
20500978,68,7,24,9,40,15,3,77,76,16,9,19,11,92,20
28600599,89,16,30,16,58,31,7,122,97,5,14,27,8,107,1
28500224,96,0,47,17,53,28,9,127,103,6,17,25,16,131,0
20700216,76,21,17,4,38,30,2,109,75,15,6,22,10,94,22
20100855,77,18,22,11,39,19,10,91,83,9,13,15,12,93,16
20500808,87,10,28,9,46,28,6,101,91,22,8,29,13,102,20
28600935,87,10,40,12,40,29,6,124,87,2,13,24,19,110,1
20401124,75,20,17,4,38,22,9,97,75,13,7,17,16,81,19
28900855,86,8,27,8,40,34,5,122,82,11,9,25,13,109,4
21100110,83,12,6,4,31,32,8,109,82,14,17,21,20,94,26
20500948,72,19,28,6,35,25,8,114,82,21,10,22,18,98,20
29400038,79,16,42,16,44,19,7,99,92,11,18,27,12,122,9
28500395,96,5,30,17,58,36,18,124,110,6,11,27,15,115,0
20900433,91,11,39,19,56,23,6,101,81,19,7,12,18,89,24
20900087,76,9,22,15,44,23,5,93,86,29,16,23,18,90,24
28700112,105,4,30,18,49,37,19,132,102,2,23,25,24,104,2
21001166,80,17,32,11,41,21,4,96,79,15,11,22,8,104,25
20100215,90,30,20,13,49,18,6,89,80,28,6,22,16,99,16
42100131,84,32,34,10,39,29,4,131,82,30,7,27,8,111,36
29100079,88,9,34,13,47,28,2,120,90,3,14,10,20,82,6
21701015,90,40,25,12,52,20,3,112,86,40,5,26,20,103,32
49000064,80,7,18,9,39,26,5,91,66,10,6,15,13,93,5
29800317,92,18,11,18,56,29,4,118,85,13,17,11,11,84,13
28800457,84,5,48,19,46,17,12,98,68,7,10,18,25,96,3
29400663,74,2,38,7,33,29,4,108,76,13,11,15,15,98,9
20800643,87,12,32,18,49,26,5,106,77,20,10,23,13,104,23
22100632,97,42,21,11,44,28,5,109,87,45,4,32,20,116,36
28900804,86,9,37,14,49,29,6,108,94,0,13,34,10,115,4
28700610,83,5,26,17,49,23,9,100,77,6,11,30,14,91,2
29700009,67,15,34,9,42,26,8,94,86,13,22,11,18,86,12
20500972,92,20,19,26,57,28,2,108,80,16,8,21,10,102,20
21900157,86,42,27,9,53,12,6,102,98,33,11,17,13,93,34
20700109,83,26,33,11,34,15,3,95,75,19,12,23,24,104,22
29901151,83,18,36,10,44,20,1,102,81,11,8,19,14,105,14
20800846,79,15,29,12,45,17,1,93,78,15,3,21,12,107,23
29601161,71,15,21,7,31,26,9,106,84,15,21,18,20,93,11
29700238,74,4,24,15,44,27,6,102,78,11,7,22,13,92,12
21400442,93,20,24,18,48,18,2,106,94,33,16,25,14,115,29
29600691,72,9,34,9,37,15,5,98,79,15,13,31,11,120,11
20701025,77,12,23,9,38,27,6,102,75,14,12,11,11,89,22
29800634,78,8,26,14,37,27,3,120,70,20,13,10,16,98,13
21400938,77,22,20,8,37,13,8,69,85,14,8,21,13,95,29
29200617,90,6,21,19,60,16,14,109,99,3,20,12,13,86,7
20301113,76,22,27,11,43,22,4,96,78,25,11,19,13,88,18
28800960,89,0,30,17,51,31,7,113,83,6,8,27,12,104,3
20900998,78,14,25,10,40,24,3,101,83,22,15,26,10,113,24
20800154,79,14,30,12,39,12,3,82,75,17,13,20,12,106,23
21800861,90,20,17,13,47,31,5,121,98,53,13,23,11,111,33
21900958,94,41,12,6,48,28,8,109,90,50,11,23,17,95,34
20000855,81,11,30,17,44,18,3,98,71,11,8,13,16,88,15
20600154,88,19,32,14,52,25,4,101,87,22,16,18,15,86,21
29100037,88,8,24,19,47,21,7,98,87,5,18,17,16,87,6
29600237,69,20,10,5,30,23,2,100,71,21,8,19,10,90,11
21301007,82,27,21,9,44,21,2,103,77,13,5,22,16,89,28
21000026,85,22,36,20,62,13,11,96,87,20,9,18,14,85,25
29700370,78,24,19,17,47,18,3,83,78,21,10,19,16,94,12
21900738,105,51,22,11,43,22,3,117,94,33,16,21,23,109,34
21900578,100,29,18,10,53,29,3,140,100,45,15,29,16,105,34
29500649,83,5,26,12,48,28,14,104,92,26,14,22,15,92,10
20700612,84,22,24,13,53,39,8,121,82,22,9,21,10,85,22
21900097,88,31,42,10,37,22,4,122,94,30,7,27,18,120,34
20100716,80,20,23,18,48,20,1,80,74,19,8,19,23,85,16
21000024,85,12,20,15,43,16,7,104,85,15,18,16,12,105,25
28700035,89,1,42,12,49,23,11,118,100,9,15,22,16,117,2
21500029,95,25,20,17,51,15,4,78,71,11,7,18,18,95,30
41700312,88,42,27,10,47,23,1,127,85,30,9,21,15,105,32
20100082,86,10,20,17,51,32,7,108,69,18,10,20,14,81,16
28900673,89,1,39,20,54,15,5,116,90,7,9,16,13,97,4
29400462,88,20,24,18,51,19,15,96,95,14,14,24,11,88,9
21100032,77,16,24,11,47,20,4,92,70,21,4,15,15,78,26
21100141,80,17,23,14,49,27,2,99,80,20,9,18,11,83,26
21500897,97,21,22,8,59,25,6,102,99,19,5,24,8,89,30
41100124,85,29,28,11,42,24,3,99,84,21,13,23,17,101,26
20500928,81,17,13,10,40,17,3,88,71,16,6,19,11,81,20
28800342,87,12,35,17,45,23,11,116,83,7,9,17,19,106,3
29000499,73,16,29,6,39,24,4,114,91,7,12,28,17,105,5
29100485,81,10,24,10,40,22,4,94,82,3,17,14,18,102,6
20700777,68,13,24,7,31,19,2,89,85,11,22,16,16,91,22
20100377,85,35,26,14,37,28,2,115,88,13,11,24,6,110,16
29800326,70,10,18,8,33,19,4,78,70,12,8,18,13,86,13
29900960,79,20,30,14,46,16,8,93,89,14,14,24,13,105,14
29501040,77,19,13,7,26,26,2,91,66,20,12,22,17,100,10
28700201,95,5,42,23,61,20,6,108,101,1,23,33,16,104,2
29800571,77,18,27,13,34,17,1,90,67,14,12,24,17,93,13
29700081,74,16,22,12,39,28,7,93,78,9,13,17,20,90,12
20700654,76,14,21,6,34,28,2,97,74,16,9,11,20,91,22
29600235,62,12,17,10,31,13,8,57,73,13,14,25,16,84,11
22000318,89,34,19,8,45,21,8,106,102,52,10,30,13,136,35
29900971,73,11,11,9,42,19,3,78,69,15,6,20,20,67,14
21900821,85,35,35,6,41,22,6,129,98,37,15,28,15,124,34
20601002,81,6,26,13,39,21,2,89,63,7,6,17,18,103,21
20600967,80,30,19,6,43,25,3,86,76,23,6,28,9,93,21
21501129,81,33,24,12,47,23,4,89,85,24,8,18,10,98,30
21100356,69,12,34,4,36,15,2,95,79,22,10,17,16,89,26
29100760,86,5,30,20,44,15,3,115,83,6,16,17,17,107,6
49400008,79,9,35,10,42,22,5,104,80,20,17,17,16,88,9
28900366,78,3,28,5,32,26,4,111,75,2,7,25,25,92,4
21400029,81,20,24,9,40,25,7,95,83,21,15,13,9,108,29
20400804,80,7,21,10,40,22,6,93,74,8,8,21,18,86,19
29100674,80,5,40,9,41,28,5,118,82,12,10,24,18,104,6
21700537,93,36,17,12,47,27,8,114,92,35,10,24,12,110,32
29501091,68,21,20,6,33,27,7,90,82,19,12,24,16,84,10
21800633,93,39,24,15,50,23,5,110,87,24,10,22,17,106,33
29900214,93,11,29,23,57,18,5,93,84,10,18,14,20,75,14
20800250,73,21,24,8,38,19,7,109,80,22,7,17,12,117,23
20800543,85,28,18,13,60,20,6,96,82,29,6,14,11,76,23
29100282,97,2,20,14,36,28,0,108,82,3,12,23,17,112,6
20200698,88,13,24,12,40,24,8,105,78,14,10,17,15,102,17
22101063,86,31,24,5,45,26,3,98,96,34,7,26,14,122,36
20600311,73,27,31,10,42,15,4,94,84,22,8,27,16,102,21
29300732,73,11,17,10,33,26,6,81,67,8,12,13,17,89,8
29700279,83,9,32,19,46,25,10,97,82,10,12,27,14,104,12
22000413,91,33,31,10,38,24,3,112,82,39,5,28,18,116,35
29700564,93,14,33,20,51,24,3,117,88,21,9,25,14,112,12
29800711,77,13,14,11,39,26,5,81,70,10,8,21,13,87,13
29100694,79,3,39,11,40,28,3,118,76,5,9,17,13,96,6
49100004,76,7,39,15,41,31,1,115,68,6,6,19,17,102,6
21600253,85,25,26,11,49,22,7,101,93,21,13,20,20,95,31
20900619,95,29,32,14,44,27,4,118,88,19,17,18,15,123,24
29900591,73,20,28,9,37,16,1,84,85,7,9,29,13,92,14
29200029,92,9,26,18,47,21,1,100,77,11,9,20,16,89,7
29700596,82,18,30,11,49,19,5,101,84,24,12,21,11,95,12
48700006,94,9,46,18,44,18,6,126,85,3,14,29,16,123,2
28900333,85,2,31,12,50,28,6,115,95,13,17,33,9,104,4
21501142,79,15,23,8,45,21,4,110,88,19,12,16,14,93,30
29701078,74,9,34,11,36,21,2,96,80,12,14,30,20,97,12
21400820,95,35,28,11,54,31,11,126,88,16,14,18,17,99,29
22000913,88,35,23,5,44,23,1,111,81,28,4,20,12,104,35
20300881,75,22,19,6,36,25,2,93,76,18,7,24,13,96,18
21801047,103,23,16,15,48,28,7,129,88,26,10,20,20,102,33
21100078,91,8,16,15,49,20,2,113,83,24,14,13,19,96,26
20200391,71,14,27,14,36,21,3,74,70,6,14,29,17,103,17
29501011,92,22,10,16,40,14,5,89,89,17,13,22,4,102,10
28500376,96,11,30,18,46,25,4,116,78,2,7,29,26,122,0
48800016,85,5,31,15,45,17,5,102,81,3,11,23,15,95,3
20501032,67,21,20,13,48,28,4,92,86,12,16,17,16,79,20
20000674,72,11,28,8,42,23,13,90,93,14,20,17,12,88,15
29100073,74,11,32,12,40,17,9,102,85,14,14,25,17,99,6
40200116,72,9,28,8,29,22,4,101,81,16,20,25,12,113,17
20500353,70,14,33,5,45,27,4,99,79,10,6,24,15,85,20
20200207,78,10,25,12,42,20,5,81,78,17,11,18,10,87,17
28500267,105,1,27,17,42,31,6,123,82,5,9,23,22,120,0
21400799,81,22,45,12,49,25,3,110,87,45,14,26,17,95,29
29700810,106,13,29,24,59,24,8,107,102,19,17,17,21,115,12
21900232,89,30,13,12,47,28,3,108,84,39,11,19,16,109,34
28600139,91,9,29,13,35,33,3,107,80,4,18,16,22,113,1
21301075,87,18,35,19,57,17,6,110,97,22,9,24,10,105,28
28600182,83,6,42,12,47,21,6,106,89,1,9,18,18,107,1
21701053,72,40,40,9,41,27,9,118,88,23,11,21,17,115,32
20500603,78,12,14,8,45,31,5,104,80,6,10,19,13,76,20
21000622,82,16,33,12,39,22,5,112,83,15,14,22,11,107,25
22000741,95,39,25,14,53,26,4,120,85,33,5,21,11,108,35
29800362,84,12,22,10,43,20,3,93,76,10,8,20,13,96,13
21500311,82,18,35,11,46,18,3,106,86,25,13,21,18,110,30
21701040,81,32,28,14,47,21,9,101,87,33,18,17,10,94,32
21701134,86,28,7,6,46,22,5,92,83,25,6,14,10,93,32
21400522,86,14,26,9,43,18,4,98,80,18,9,19,14,94,29
21600491,68,19,25,7,34,15,1,89,77,31,10,24,17,101,31
22000731,80,35,21,4,40,26,3,94,93,37,12,27,10,114,35
28800340,71,4,37,10,48,22,15,102,92,8,15,18,16,95,3
29500560,78,8,17,6,46,29,3,96,73,12,8,15,15,72,10
21400338,77,28,22,12,44,16,6,95,72,20,7,19,9,100,29
20500577,86,12,31,14,53,14,4,83,87,26,12,17,18,78,20
20700468,75,8,18,2,33,23,6,81,77,19,7,19,10,95,22
29601055,92,21,13,11,52,32,8,110,90,25,17,26,18,85,11
21500387,84,15,31,13,48,19,5,102,73,32,7,21,19,94,30
21000821,90,24,30,10,48,28,10,126,87,11,15,18,16,96,25
20300232,82,18,26,17,50,10,2,91,79,11,14,17,15,89,18
29700919,83,21,23,8,41,32,6,114,74,16,12,18,21,80,12
21300209,85,17,19,12,45,22,4,89,79,13,14,11,18,83,28
28900159,89,5,31,18,53,29,5,119,95,11,12,30,11,108,4
29201060,81,10,30,14,37,20,7,95,83,2,12,28,20,107,7
21100559,76,27,33,14,45,13,7,95,84,21,9,19,15,91,26
20700501,73,16,23,8,28,15,6,84,69,18,13,24,22,92,22
20800180,71,7,29,9,48,14,1,80,81,17,3,21,14,105,23
29600803,77,12,22,12,46,21,8,80,84,17,18,17,18,83,11
29600665,81,22,15,13,54,21,9,108,80,22,10,15,17,86,11
21400730,79,16,24,6,34,17,4,96,91,23,14,33,11,121,29
41800112,87,35,17,6,42,25,5,111,81,34,12,17,17,82,33
21000245,72,19,30,14,39,24,3,97,70,21,4,34,11,109,25
21400317,89,27,22,12,43,27,1,96,88,24,10,25,13,103,29
21800632,84,38,24,9,50,21,5,105,90,32,10,19,8,103,33
20900934,84,18,12,11,34,23,5,101,81,12,12,25,19,114,24
29501148,77,14,17,5,30,25,10,90,74,16,11,26,18,86,10
29701120,92,22,36,21,45,25,7,105,79,9,13,32,14,114,12
29000922,87,2,30,10,43,23,3,106,79,6,10,22,19,94,5
21900127,99,30,30,21,57,24,8,115,94,37,7,28,9,135,34
20800454,72,15,31,7,35,21,4,102,84,21,14,22,14,110,23
20600718,74,18,31,9,40,24,4,100,65,15,12,15,19,95,21
21900809,88,35,25,12,55,27,5,101,90,43,6,21,13,91,34
28500272,81,2,24,12,42,31,6,114,82,2,15,19,17,95,0
21000911,85,9,27,12,51,29,6,106,91,31,9,29,8,103,25
29400548,82,16,19,17,46,22,5,89,77,19,14,17,15,85,9
29500996,76,22,35,6,49,34,5,132,89,15,13,19,17,95,10
28500817,91,3,28,17,44,28,5,113,68,2,8,21,18,98,0
20701144,87,15,22,10,42,25,3,98,87,10,13,18,6,105,22
20000076,68,13,24,10,35,23,2,85,67,8,7,14,20,78,15
29000880,88,6,15,14,40,30,4,102,74,3,9,22,16,97,5
49100032,83,7,31,21,59,16,11,98,80,5,8,23,9,89,6
21801070,89,37,39,15,51,20,0,126,94,48,11,19,14,125,33
48800013,76,5,33,12,41,21,8,96,82,15,14,22,20,88,3
21100245,92,17,17,13,48,25,6,92,83,11,7,19,12,97,26
29600798,64,13,33,10,40,20,5,92,68,20,11,13,15,78,11
21100909,95,28,37,14,53,30,5,123,98,34,7,21,15,121,26
21300178,78,18,23,13,46,22,8,96,86,17,9,17,15,88,28
20700108,71,12,31,10,42,21,7,91,72,14,18,14,21,69,22
21300457,81,20,11,8,37,23,2,94,67,23,5,23,13,97,28
29600885,72,6,37,15,39,18,3,102,69,11,8,25,22,98,11
29701171,68,20,35,6,38,30,5,109,83,15,14,28,9,101,12
41400105,83,33,20,8,43,25,4,107,78,22,5,20,13,97,29
29901019,82,14,18,9,32,21,4,85,69,10,8,22,17,89,14
21800046,108,39,31,17,70,22,4,124,110,37,12,23,10,125,33
20800309,93,24,28,9,48,28,4,126,100,25,8,28,7,133,23
21100885,83,25,23,13,38,20,2,94,83,20,16,17,21,97,26
20600048,83,30,22,11,39,23,3,104,73,23,9,19,17,107,21
29300208,81,3,36,16,49,26,10,105,77,12,14,18,18,87,8
29900335,79,14,38,14,48,20,5,104,91,7,13,17,13,91,14
29700378,77,10,32,19,52,15,5,93,81,10,10,21,16,82,12
20400681,79,19,27,10,43,26,7,103,82,12,9,22,17,85,19
21301229,86,19,30,13,54,19,3,99,86,20,7,16,11,104,28
28800297,77,13,30,12,41,19,4,88,84,5,18,25,27,85,3
21100782,71,15,21,9,43,21,4,92,77,9,9,18,19,75,26
21600867,81,27,24,7,47,21,8,105,85,25,12,21,18,86,31
21400732,80,25,27,9,46,24,2,105,77,16,5,19,12,96,29
29400841,77,23,28,18,43,25,9,104,76,18,12,19,18,97,9
29300054,75,7,20,6,33,27,4,84,74,6,8,29,11,103,8
29400840,93,23,28,19,47,28,5,119,87,16,16,33,15,108,9
29000232,78,6,23,9,39,27,4,113,98,2,20,21,14,110,5
20400463,74,10,28,10,40,23,3,99,78,15,10,20,9,106,19
21700416,82,21,20,8,39,29,9,119,87,33,15,24,14,96,32
20100110,77,5,24,10,36,21,2,98,71,21,5,25,12,107,16
21500499,82,37,39,12,53,24,1,104,76,25,5,16,14,79,30
20500088,92,19,22,15,51,21,7,101,86,25,14,12,17,86,20
20400126,92,28,21,15,44,24,7,107,81,25,13,17,14,102,19
20700039,81,14,21,13,37,26,10,92,72,10,12,15,21,91,22
21100757,72,14,19,9,30,27,4,101,77,14,11,26,8,113,26
29400707,97,21,22,20,43,30,10,114,78,15,12,25,16,104,9
21300528,79,30,39,7,37,26,4,111,83,17,10,25,19,105,28
20501040,84,26,21,15,44,20,4,83,76,22,13,20,15,90,20
21700009,86,45,21,9,41,27,4,111,94,18,14,20,13,117,32
20700726,80,21,29,4,33,24,1,98,68,14,4,18,21,102,22
21400279,90,20,22,10,54,29,2,113,92,16,7,14,12,96,29
20800128,87,16,23,16,54,17,5,100,85,25,15,12,13,102,23
20000894,91,13,32,18,55,26,7,102,79,10,19,14,24,73,15
22100354,99,41,6,16,52,21,7,103,82,25,6,22,11,114,36
21600514,90,31,22,11,56,16,4,90,88,26,8,26,13,82,31
21600704,75,37,24,7,34,24,7,106,79,27,8,27,10,109,31
29300035,90,11,21,16,46,30,2,102,91,6,19,22,13,109,8
22100053,108,36,22,16,59,33,6,121,105,30,9,20,13,125,36
20300714,80,13,29,17,53,13,4,92,78,15,13,15,13,81,18
20900547,84,19,21,10,46,29,3,120,80,11,12,15,15,87,24
29800047,88,18,16,15,52,18,4,92,87,15,13,20,12,82,13
29900716,71,5,29,8,35,22,3,93,76,9,13,23,20,89,14
42000313,82,34,24,10,51,20,5,106,90,32,11,24,11,92,35
20800583,75,22,22,8,42,15,5,92,67,18,9,11,13,78,23
28600675,92,1,29,12,46,32,8,121,99,9,23,24,20,104,1
20100127,83,13,16,13,45,20,1,95,74,22,13,14,15,83,16
21500019,93,29,21,16,48,21,4,101,83,24,7,26,16,112,30
20801090,77,17,23,21,50,17,5,86,68,8,8,12,14,66,23
29300367,78,7,25,8,37,28,8,97,88,7,21,20,16,101,8
21700974,94,31,13,13,47,24,3,109,87,32,9,28,11,117,32
29600382,74,14,41,8,39,19,3,87,84,17,9,22,11,108,11
20300801,75,15,45,18,47,14,2,94,77,18,12,19,12,92,18
49800046,69,8,18,7,38,22,2,79,69,14,9,11,18,76,13
29800547,72,16,26,14,51,11,7,83,77,16,14,17,18,80,13
20400993,90,18,34,13,48,37,6,127,78,19,14,15,20,98,19
20401055,92,9,26,15,46,24,5,108,75,17,8,17,24,96,19
28500541,89,1,44,8,35,46,3,156,84,1,11,24,23,121,0
29700613,79,8,20,8,38,20,4,85,93,7,16,29,11,103,12
22000890,87,36,15,9,41,21,2,105,88,39,16,24,14,106,35
21300226,81,24,31,13,43,22,4,120,86,19,15,21,12,106,28
42100146,83,24,19,12,36,25,0,109,75,20,5,23,14,115,36
28500532,85,4,40,14,36,25,8,113,79,4,9,24,22,101,0
21900255,81,34,22,12,49,20,0,104,93,33,6,23,11,116,34
29501172,86,12,19,16,43,27,3,104,72,15,11,20,16,92,10
21500440,77,23,25,6,40,17,2,84,85,26,8,22,16,94,30
21700169,89,30,27,20,51,23,5,111,89,24,11,28,16,104,32
29400701,72,19,35,10,40,31,7,103,87,14,25,20,16,90,9
49800018,73,14,30,15,43,14,4,97,70,23,11,11,16,73,13
28900593,73,1,39,16,48,28,5,112,85,9,10,16,13,111,4
48500065,90,9,24,14,43,28,8,117,92,3,19,27,13,95,0
28800180,94,10,46,17,50,35,2,136,76,6,8,16,30,106,3
20400398,73,13,16,12,40,22,3,88,71,21,10,16,15,98,19
20200238,76,19,32,11,43,16,9,87,85,15,14,22,15,92,17
20900802,86,23,40,9,44,26,9,116,100,16,16,25,5,118,24
28900402,95,7,34,13,42,40,4,127,83,5,12,26,24,116,4
41400101,79,30,22,6,39,19,3,99,79,20,12,18,17,92,29
21500923,79,16,18,8,47,19,5,102,92,26,14,13,9,89,30
29200771,88,9,15,9,40,45,10,122,98,9,17,20,7,107,7
40400173,80,25,25,15,44,22,3,102,68,17,8,21,12,106,19
29700703,67,5,45,6,34,31,3,118,77,20,12,21,17,100,12
20700946,84,10,23,12,40,26,8,105,89,15,19,20,19,97,22
40400224,83,14,29,16,43,21,4,119,82,21,13,16,15,109,19
20800068,81,20,13,7,41,34,6,110,81,9,7,30,12,92,23
20401128,75,10,41,13,41,23,2,115,91,22,21,25,14,119,19
21900464,107,39,25,16,67,20,8,104,104,46,14,23,15,105,34
29200444,81,8,34,11,41,31,5,120,84,6,12,32,12,132,7
22000976,103,22,24,9,44,50,7,154,107,27,14,28,17,141,35
21700285,81,32,19,5,30,31,2,121,77,21,8,19,17,108,32
21700100,86,25,30,9,35,21,3,113,89,29,14,37,12,141,32
29500654,80,14,17,13,37,25,1,102,78,20,13,24,8,109,10
29300847,82,12,24,10,39,31,6,113,90,15,20,27,17,96,8
20800753,73,20,37,11,45,17,3,101,86,14,13,19,12,84,23
29600705,77,10,31,9,46,29,14,110,87,14,14,13,16,86,11
21701191,87,17,34,15,38,25,0,115,85,29,7,36,8,134,32
20600222,78,11,22,12,40,16,2,85,69,15,10,13,12,87,21
21500466,79,25,20,14,44,20,1,97,71,41,10,21,17,101,30
20200668,84,11,28,10,30,20,2,109,74,11,14,18,23,104,17
29000149,99,10,47,26,53,19,4,113,99,4,21,24,15,117,5
29400303,72,17,30,8,32,18,6,97,73,10,6,26,11,111,9
20600888,85,17,34,11,44,18,6,107,95,28,17,22,20,106,21
29200324,91,14,18,12,35,39,10,114,83,2,7,33,14,119,7
21500252,78,18,17,5,43,22,7,111,95,25,17,16,8,116,30
20301058,92,10,34,13,42,27,2,107,72,18,6,20,19,111,18
21900378,83,39,8,8,41,19,3,101,95,30,14,24,9,103,34
29700778,90,7,32,12,46,30,6,113,81,11,12,22,13,95,12
21401192,93,31,21,13,50,28,5,110,79,24,8,27,15,101,29
29000014,85,8,39,14,46,24,10,112,93,4,13,28,17,110,5
22000782,91,26,24,12,53,26,6,106,91,24,11,23,15,96,35
29600420,83,10,23,11,43,27,5,102,85,6,10,24,9,104,11
28800732,94,2,18,18,44,33,2,119,86,3,16,16,12,111,3
49200034,86,10,31,13,55,27,13,112,101,15,16,23,8,104,7
21500351,90,14,18,8,44,31,4,108,89,27,15,23,17,95,30
20001171,80,14,21,14,48,24,9,91,87,20,14,17,13,89,15
21000449,77,23,25,6,39,29,6,113,85,11,13,23,10,98,25
21500293,78,34,43,13,43,25,5,120,98,26,13,35,14,113,30
20300338,78,13,27,10,32,21,4,91,69,8,12,23,18,87,18
20900516,87,15,23,11,50,28,6,102,86,22,12,17,12,91,24
21500611,88,22,12,13,44,24,8,99,72,14,7,12,21,74,30
21900646,103,33,21,15,51,26,3,116,88,48,5,24,17,126,34
29300275,87,10,10,12,39,19,3,95,88,12,17,15,13,97,8
21000261,79,12,26,8,28,33,4,112,84,10,12,24,13,109,25
22100281,88,40,15,7,44,32,7,133,100,35,15,24,12,115,36
29900635,82,11,19,9,46,23,3,105,78,10,8,22,11,81,14
49700044,84,9,16,8,34,24,2,83,64,5,7,16,16,82,12
29100470,99,8,36,12,49,27,5,127,100,10,14,28,14,118,6
20200678,88,16,15,13,44,22,5,100,76,9,17,14,16,86,17
29300990,88,4,29,18,46,26,6,104,85,11,17,20,18,101,8
20501081,94,16,17,15,43,23,1,96,70,19,6,25,15,89,20
21301103,84,31,30,13,49,25,0,103,77,30,6,25,20,95,28
22101041,83,39,29,10,47,20,6,125,91,34,5,28,12,110,36
21700863,92,34,22,14,54,22,3,107,79,29,5,19,12,97,32
21700534,82,31,21,5,43,24,4,104,81,40,9,20,15,101,32
28900094,89,8,32,15,46,30,2,114,69,8,7,17,23,100,4
21000881,79,14,33,11,42,20,4,91,77,11,8,21,16,95,25
20401025,89,10,36,18,43,17,1,116,79,27,10,25,21,118,19
29300651,82,7,23,11,40,27,5,99,86,5,17,26,18,103,8
28800311,84,6,27,8,34,25,6,108,89,1,13,30,11,120,3
20800673,70,18,25,6,35,23,3,94,74,22,7,18,19,81,23
29700352,69,16,34,13,39,25,3,100,75,20,10,29,12,109,12
29701115,76,16,31,16,43,22,2,87,70,20,10,17,16,99,12
42000215,77,43,25,2,36,27,4,114,83,32,4,18,12,108,35
