,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__algorithm,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
62,34.318904066085814,1.327705518479096,0.8420576572418212,0.10072268245261096,0.683,SAMME.R,2.0,40,"{'corr_selector__threshold': 0.683, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 40}",0.603927752293578,0.6017204301075268,0.6090322580645161,0.597562724014337,0.6030107526881721,0.603050783433626,0.003699658139985347,85,0.6965094590993871,0.7113491603937464,0.6653526062198861,0.7059331797235023,0.7132481115630448,0.6984785033999132,0.01755317370320246,93
63,35.217476749420165,1.500344727401867,1.200127124786377,0.27610065224222,0.683,SAMME.R,2.0,50,"{'corr_selector__threshold': 0.683, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 50}",0.603927752293578,0.6017204301075268,0.6090322580645161,0.597562724014337,0.6030107526881721,0.603050783433626,0.003699658139985347,85,0.6965094590993871,0.7113491603937464,0.6653526062198861,0.7059331797235023,0.7132481115630448,0.6984785033999132,0.01755317370320246,93
64,33.17844905853271,1.4645011903296172,0.4418760299682617,0.07786829889296393,0.817,SAMME,0.5,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 20}",0.7889908256880734,0.7872401433691756,0.7951254480286738,0.7935483870967742,0.7968458781362007,0.7923501364637795,0.0036536789777299036,57,0.8009138381201044,0.809438202247191,0.800385109114249,0.8139169472502806,0.812223206377325,0.8073754606218302,0.005677396741244389,52
65,35.38314323425293,1.9392546506066646,0.5563013076782226,0.0771475459038501,0.817,SAMME,0.5,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 30}",0.8036123853211009,0.8017204301075269,0.814336917562724,0.8129032258064516,0.8100358422939068,0.8085217602183421,0.005013298182418347,45,0.8091849935316947,0.7964693665628245,0.8221638195356986,0.8188342757720748,0.7954545454545454,0.8084214001713675,0.01103499498602329,51
66,36.26010093688965,1.4535967976187631,0.8394598960876465,0.1738008784638426,0.817,SAMME,0.5,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 40}",0.817230504587156,0.8146236559139785,0.8182078853046595,0.8222222222222222,0.8312544802867383,0.8207077496629509,0.005811779518474571,37,0.8243923801182396,0.8101959132083421,0.8133839983111674,0.8247020585048754,0.8365596128464584,0.8218467925978166,0.009364416870037511,44
67,40.43962173461914,0.9350265513603302,0.7989261150360107,0.06387220473006958,0.817,SAMME,0.5,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 50}",0.8216743119266054,0.8222222222222222,0.8289605734767025,0.8246594982078853,0.8379928315412186,0.8271018874749269,0.006021666728593371,26,0.821520618556701,0.8338530066815145,0.8241056218057922,0.820774797786292,0.8386745149335078,0.8277857119527614,0.007173917644911275,38
68,34.63971543312073,1.3924335899610594,0.5211211681365967,0.17127034563454913,0.817,SAMME,1.0,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 20}",0.7958715596330275,0.8050179211469534,0.8081720430107527,0.803584229390681,0.8110394265232975,0.8047370359409424,0.005128819166819746,48,0.7897446457990115,0.8270454545454545,0.8030524775245662,0.8381693795706534,0.8138034831219093,0.8143630881123191,0.017099080109118238,48
69,36.341330480575564,1.358855360767754,0.818865442276001,0.3478636194227909,0.817,SAMME,1.0,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 30}",0.8116399082568807,0.8154838709677419,0.8189247311827957,0.8207885304659498,0.8265232974910395,0.8186720676728815,0.005015992973358901,39,0.8294276701216764,0.8180642379823237,0.8238240418118467,0.8453179190751445,0.8420338983050848,0.8317335534592152,0.010443751732055463,35
70,39.560518169403075,2.346080268564742,0.5988877296447754,0.1388518914657095,0.817,SAMME,1.0,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 40}",0.8252580275229358,0.8253763440860215,0.8279569892473119,0.8352688172043011,0.8382795698924731,0.8304279495906087,0.005356013405432792,22,0.8455024032959487,0.8334805653710248,0.8330774292608029,0.8468104222821204,0.859588248901226,0.8436918138222247,0.009824819140719887,26
71,39.318590259552,1.555842742489112,0.8213232040405274,0.14728245147234054,0.817,SAMME,1.0,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 50}",0.8315653669724771,0.8301075268817204,0.8358422939068101,0.8385663082437276,0.8398566308243728,0.8351876253658215,0.00380977315168024,18,0.8422346368715083,0.8445046264951478,0.8426418439716312,0.8563573883161512,0.8424056189640036,0.8456288229236885,0.005425818260370822,23
72,33.321407890319826,1.6277307296510413,0.4625857830047607,0.1353854466627995,0.817,SAMME,1.5,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 20}",0.8000286697247706,0.8031541218637993,0.8103225806451613,0.8141935483870968,0.8140501792114695,0.8083498199664595,0.00577532444440159,46,0.8241733181299886,0.8178389172398491,0.8480649784997611,0.859096459096459,0.8262316910785619,0.835081072808924,0.015747400949628242,34
73,36.99889326095581,1.3980059311144462,0.6203113079071045,0.09709905981651906,0.817,SAMME,1.5,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 30}",0.8130733944954128,0.8196415770609319,0.8266666666666667,0.8269534050179211,0.8298207885304659,0.8232311663542797,0.006085167605285963,32,0.8466446124763705,0.8583453583453583,0.8367437722419929,0.8571428571428571,0.8391903914590747,0.8476133983331307,0.00889966193861453,21
74,37.50128378868103,0.8077954967756656,1.179841661453247,0.8653177347076965,0.817,SAMME,1.5,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 40}",0.8229644495412844,0.8275268817204301,0.833405017921147,0.8349820788530466,0.8395698924731183,0.8316896641018054,0.00581959722121009,20,0.8486185279777108,0.8466986520447796,0.8448082529715183,0.8705571565802114,0.8574048601558918,0.8536174899460225,0.00950535715816436,13
75,39.139054441452025,1.88947777329122,1.0805896759033202,0.3939946307421451,0.817,SAMME,1.5,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 50}",0.8332855504587156,0.8339784946236559,0.838853046594982,0.8432974910394265,0.8448745519713262,0.8388578269376212,0.004706798685034621,11,0.8434219343310252,0.861672146547675,0.850642036494706,0.8628808864265928,0.8512580716989535,0.8539750150997903,0.007326915014560464,11
76,33.618865442276004,1.0308967115754866,0.6615023136138916,0.10247507291181007,0.817,SAMME,2.0,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 20}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
77,35.85952978134155,2.7551164762815317,0.659578514099121,0.22772401786099014,0.817,SAMME,2.0,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 30}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
78,39.85984148979187,3.4907941134028646,1.0012056350708007,0.30357928620288877,0.817,SAMME,2.0,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 40}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
79,39.558011531829834,1.2230065583720444,0.8195781230926513,0.1946823836718005,0.817,SAMME,2.0,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 50}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
80,33.47863397598267,2.214899050614662,0.7818602561950684,0.1144597617198736,0.817,SAMME.R,0.5,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 20}",0.799598623853211,0.8,0.8028673835125448,0.8024372759856631,0.8134767025089605,0.8036759971720759,0.005067149883691783,49,0.8018707482993197,0.7963310402334792,0.7996231155778895,0.8081483078249623,0.8091828138163437,0.8030312051503989,0.0049372254052724085,54
81,36.83818502426148,2.4006105383834155,1.0403154850006104,0.6402001558202687,0.817,SAMME.R,0.5,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 30}",0.8213876146788991,0.8189247311827957,0.8302508960573477,0.826810035842294,0.8378494623655914,0.8270445480253855,0.006708414984317359,27,0.8233895373973195,0.8153487386050455,0.8263844344665384,0.830028328611898,0.8335481099656358,0.8257398298092875,0.00621730853313221,41
82,37.000089931488034,1.7339623956183616,0.9801253318786621,0.22235179848725245,0.817,SAMME.R,0.5,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 40}",0.8307052752293578,0.8325448028673835,0.8378494623655914,0.843584229390681,0.8458781362007168,0.838112381210746,0.0059359977597140045,14,0.8352708927396358,0.8321073128515794,0.8389349628982977,0.8483170947741364,0.8444444444444444,0.8398149415416187,0.0059084547669844105,28
83,41.46246147155762,1.9183541913049689,1.0997149467468261,0.21876050280947357,0.817,SAMME.R,0.5,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 50}",0.8391628440366973,0.8384229390681004,0.8411469534050179,0.8494623655913979,0.8529032258064516,0.844219665581533,0.00585670836051749,7,0.8440812720848057,0.84,0.8413702814750164,0.8578486413653716,0.8535564853556485,0.8473713360561685,0.007059798448592028,22
84,34.61945314407349,1.0716148129608154,0.6646020412445068,0.14744033156390648,0.817,SAMME.R,1.0,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 20}",0.8213876146788991,0.8167741935483871,0.8237992831541219,0.826810035842294,0.8298207885304659,0.8237183831508336,0.004482375787392256,31,0.8363309352517986,0.8288888888888889,0.8358642251004913,0.8428797826579126,0.8416218637992832,0.837117139139675,0.004967748321113405,32
85,37.101195335388184,0.5969562096517201,1.0186176300048828,0.39741032418344996,0.817,SAMME.R,1.0,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 30}",0.8324254587155964,0.8324014336917562,0.8351254480286738,0.8410035842293907,0.8458781362007168,0.837366812173227,0.005287048673416931,15,0.849624060150376,0.8477226376614548,0.8484985324000903,0.8610341643582641,0.8596451319381255,0.853304905301662,0.005792261611312105,15
86,38.23962922096253,1.5544421396374677,0.9594624996185303,0.2260167038531238,0.817,SAMME.R,1.0,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 40}",0.8395928899082569,0.8422939068100358,0.8437275985663082,0.8464516129032258,0.850752688172043,0.8445637392719739,0.003805989212200884,5,0.8546736411189447,0.8580556823368325,0.8572077185017026,0.8671150278293135,0.8655077767612077,0.8605119693096002,0.004890725284948602,7
87,43.123354530334474,2.616099488905757,1.255993938446045,0.21378967378521496,0.817,SAMME.R,1.0,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 50}",0.8443233944954128,0.8474551971326165,0.8461648745519713,0.8540501792114695,0.8533333333333334,0.8490653957449608,0.003912945082137329,2,0.8593251253989969,0.8646599264705882,0.8602003642987249,0.8738675958188153,0.8718186024988431,0.8659743228971937,0.005928531432160803,2
88,31.840600156784056,1.6159166383491532,0.8773787021636963,0.33122078212525596,0.817,SAMME.R,1.5,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 20}",0.817230504587156,0.8120430107526881,0.8229390681003584,0.8222222222222222,0.8219354838709677,0.8192740579066786,0.004139355356274197,38,0.8463876548982932,0.836359457595955,0.8515222482435597,0.8555160142348754,0.8531006838009904,0.8485772117547347,0.006802201041488612,18
89,36.025191736221316,1.0794519438290457,1.1950881481170654,0.4316646421245508,0.817,SAMME.R,1.5,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 30}",0.8305619266055045,0.8242293906810035,0.8324014336917562,0.8325448028673835,0.826810035842294,0.8293095179375884,0.003275687493247673,24,0.8553488372093023,0.8489341983317887,0.8500684618895481,0.8621666273306585,0.8532773501282949,0.8539590949779186,0.004693535106155337,12
90,39.821210050582884,1.470489395711774,0.8388213634490966,0.33593921369293755,0.817,SAMME.R,1.5,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 40}",0.8375860091743119,0.8329749103942652,0.839426523297491,0.8424372759856631,0.8298207885304659,0.8364491014764394,0.004517086892059768,16,0.8576364892881825,0.8560834298957126,0.8585231193926847,0.8686560150375939,0.8566417212347989,0.8595081549697945,0.004649773231504991,8
91,41.54015860557556,2.0642603352526336,1.3802340030670166,0.7880093687757613,0.817,SAMME.R,1.5,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 50}",0.8414564220183486,0.8338351254480286,0.8447311827956989,0.8465949820788531,0.8402867383512544,0.8413808901384368,0.004394374895561522,8,0.8591743119266055,0.8559537572254335,0.861863240018357,0.8739079102715467,0.8603738749134549,0.8622546188710796,0.006142942683347277,4
92,33.95903835296631,2.724842171142698,0.6025320529937744,0.15247110652251966,0.817,SAMME.R,2.0,20,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 20}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
93,38.842095375061035,2.3180440757768452,0.7595110416412354,0.11935627574406103,0.817,SAMME.R,2.0,30,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 30}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
94,39.93943328857422,1.2069749596710948,1.1198061943054198,0.27051936483287714,0.817,SAMME.R,2.0,40,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 40}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
95,40.60016989707947,2.1990002901867913,0.9794250965118408,0.2689970209383687,0.817,SAMME.R,2.0,50,"{'corr_selector__threshold': 0.817, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 50}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
96,33.49819459915161,2.035557196804824,0.4434250831604004,0.10081353094545432,0.95,SAMME,0.5,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 20}",0.7889908256880734,0.7780645161290323,0.7951254480286738,0.7935483870967742,0.7968458781362007,0.7905150110157508,0.006750930931851693,58,0.8009138381201044,0.7891229578675838,0.800385109114249,0.8139169472502806,0.812223206377325,0.8033124117459087,0.009027970887498458,53
97,36.501413679122926,1.2287991275826093,0.6164850711822509,0.161912471026186,0.95,SAMME,0.5,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 30}",0.8036123853211009,0.7994265232974911,0.814336917562724,0.8129032258064516,0.8222222222222222,0.8105002548419981,0.008099000511277498,43,0.8091849935316947,0.7912989944592653,0.8221638195356986,0.8188342757720748,0.8089053803339518,0.810077492726537,0.010747678302703782,50
98,37.59890999794006,2.9006978835644275,0.619082260131836,0.11908223249979175,0.95,SAMME,0.5,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 40}",0.817230504587156,0.8134767025089605,0.8182078853046595,0.8222222222222222,0.8325448028673835,0.8207364234980764,0.006527387575799042,36,0.8243923801182396,0.8090928225636708,0.8133839983111674,0.8247020585048754,0.8227129337539432,0.8188568386503793,0.006402597526903188,46
99,39.60041871070862,1.6177629815590933,0.7209388256072998,0.2131263681911569,0.95,SAMME,0.5,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 0.5, 'model__n_estimators': 50}",0.8216743119266054,0.8232258064516129,0.8289605734767025,0.8246594982078853,0.8398566308243728,0.8276753641774357,0.006556548782486406,25,0.821520618556701,0.828558932866827,0.8241056218057922,0.820774797786292,0.8337612323491655,0.8257442406729556,0.00484590684721055,40
100,34.42346739768982,1.4433744588677118,0.5182629108428956,0.14324234392655902,0.95,SAMME,1.0,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 20}",0.7958715596330275,0.792831541218638,0.8081720430107527,0.803584229390681,0.8140501792114695,0.8029019104929137,0.0077892479969294106,50,0.7897446457990115,0.8144562035577573,0.8030524775245662,0.8381693795706534,0.8391785879095524,0.8169202588723081,0.019410611613210702,47
101,34.119755840301515,0.9362823508962104,0.6992589950561523,0.12863816307570378,0.95,SAMME,1.0,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 30}",0.8116399082568807,0.8054480286738351,0.8189247311827957,0.8207885304659498,0.8283870967741935,0.817037659070731,0.007872675023769926,40,0.8294276701216764,0.8191890095280301,0.8238240418118467,0.8453179190751445,0.8394372487717731,0.8314391778616941,0.009681856026625479,37
102,38.14067325592041,1.63015754699324,0.8191533565521241,0.09830164029928282,0.95,SAMME,1.0,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 40}",0.8252580275229358,0.8186379928315413,0.8279569892473119,0.8352688172043011,0.8421505376344086,0.8298544728880998,0.00813689758619305,23,0.8455024032959487,0.8242093784078517,0.8330774292608029,0.8468104222821204,0.8465959328028294,0.8392391132099106,0.009105334651735294,31
103,42.18008904457092,1.0746217803686422,0.8794554710388184,0.22236189173149856,0.95,SAMME,1.0,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.0, 'model__n_estimators': 50}",0.8315653669724771,0.8246594982078853,0.8358422939068101,0.8385663082437276,0.8468817204301076,0.8355030375522015,0.0073764590603597625,17,0.8422346368715083,0.8328549348642085,0.8426418439716312,0.8563573883161512,0.8537620004465283,0.8455701608940055,0.008542227393399392,24
104,33.31960101127625,2.1127149090596515,0.5001400470733642,0.06278607237645402,0.95,SAMME,1.5,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 20}",0.8000286697247706,0.796989247311828,0.8103225806451613,0.8141935483870968,0.828100358422939,0.8099268808983592,0.011081455340719231,44,0.8241733181299886,0.8275301764159703,0.8480649784997611,0.859096459096459,0.8374055975122168,0.8392541059308792,0.012958766314063862,30
105,36.90080556869507,3.876162769461498,0.600569200515747,0.16421341382935917,0.95,SAMME,1.5,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 30}",0.8130733944954128,0.8101792114695341,0.8266666666666667,0.8269534050179211,0.8349820788530466,0.8223709513005163,0.009312096148298856,34,0.8466446124763705,0.8405797101449275,0.8367437722419929,0.8571428571428571,0.8424323124722592,0.8447086528956815,0.006986080339480127,25
106,38.580562353134155,2.2735970050117498,0.5793811321258545,0.11714581142871597,0.95,SAMME,1.5,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 40}",0.8229644495412844,0.8159139784946237,0.833405017921147,0.8349820788530466,0.8487455197132616,0.8312022089046728,0.011211585141417539,21,0.8486185279777108,0.8260485651214128,0.8448082529715183,0.8705571565802114,0.8639066788655078,0.8507878363032721,0.015591169990909861,16
107,39.42143306732178,1.134906116390029,0.73982253074646,0.10287441381345903,0.95,SAMME,1.5,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 1.5, 'model__n_estimators': 50}",0.8332855504587156,0.8308243727598567,0.838853046594982,0.8432974910394265,0.8527598566308243,0.8398040634967611,0.0077985499015339995,9,0.8434219343310252,0.845771144278607,0.850642036494706,0.8628808864265928,0.8681192660550459,0.8541670535171952,0.009684727584715072,10
108,34.620927286148074,1.8000869623150821,0.6386803150177002,0.14921791268471507,0.95,SAMME,2.0,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 20}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
109,38.38044257164002,4.705586310805102,0.6597337245941162,0.2315189437617284,0.95,SAMME,2.0,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 30}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
110,40.51976146697998,4.507145349049023,0.9582608699798584,0.24037509928359008,0.95,SAMME,2.0,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 40}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
111,42.59790349006653,1.7882181561244441,0.7610642910003662,0.23921704331925714,0.95,SAMME,2.0,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME', 'model__learning_rate': 2.0, 'model__n_estimators': 50}",0.6262901376146789,0.643584229390681,0.6450179211469534,0.6351254480286739,0.6336917562724015,0.6367418984906779,0.006876999755841392,73,0.7125358352879854,0.6863829787234043,0.7094932191291934,0.7051406401551892,0.7198118139048615,0.7066728974401268,0.01121595287457468,80
112,35.122476482391356,2.5180034427193596,0.8755486965179443,0.3292480162871084,0.95,SAMME.R,0.5,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 20}",0.799598623853211,0.7902508960573477,0.8028673835125448,0.8024372759856631,0.8149103942652329,0.8020129147348,0.007892136104135212,52,0.8018707482993197,0.784966112138016,0.7996231155778895,0.8081483078249623,0.8106284268241248,0.8010473421328624,0.008983688271122494,56
113,38.900213098526,1.4912118085399706,0.779940128326416,0.2462235298485594,0.95,SAMME.R,0.5,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 30}",0.8213876146788991,0.8160573476702508,0.8302508960573477,0.826810035842294,0.8389964157706093,0.8267004620038803,0.00781422160992242,28,0.8233895373973195,0.8140276301806588,0.8263844344665384,0.830028328611898,0.833690527218174,0.8255040915749177,0.006699879975323469,42
114,42.38262705802917,2.5586002607245573,0.8611674308776855,0.1738205480851098,0.95,SAMME.R,0.5,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 40}",0.8307052752293578,0.8282437275985663,0.8378494623655914,0.843584229390681,0.8510394265232974,0.8382844242214988,0.008357347647251646,13,0.8352708927396358,0.8288619645175249,0.8389349628982977,0.8483170947741364,0.8500437828371279,0.8402857395533445,0.007964897960633642,27
115,43.140911722183226,0.8779292974611334,1.1977641105651855,0.4318400046778857,0.95,SAMME.R,0.5,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 0.5, 'model__n_estimators': 50}",0.8391628440366973,0.8358422939068101,0.8411469534050179,0.8494623655913979,0.8597849462365591,0.8450798806352964,0.008616929569191446,4,0.8440812720848057,0.8372955288985824,0.8413702814750164,0.8578486413653716,0.8607482842594643,0.8482688016166481,0.009306433414720917,19
116,36.68277192115784,4.382854197025361,0.6985825061798095,0.2825419073830888,0.95,SAMME.R,1.0,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 20}",0.8213876146788991,0.8098924731182796,0.8237992831541219,0.826810035842294,0.8315412186379928,0.8226861250863176,0.007239089757332084,33,0.8363309352517986,0.825,0.8358642251004913,0.8428797826579126,0.8440449438202248,0.8368239773660855,0.006779170892606309,33
117,40.45934295654297,3.4033896003603386,0.9603679656982422,0.17212072510760934,0.95,SAMME.R,1.0,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 30}",0.8324254587155964,0.8349820788530466,0.8351254480286738,0.8410035842293907,0.8491756272401434,0.8385424394133703,0.006014837777769181,12,0.849624060150376,0.8452247819279803,0.8484985324000903,0.8610341643582641,0.8628389154704944,0.853444090861441,0.007106056115650019,14
