,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
0,54.57943897247314,2.6002509625077312,1.3418637275695802,0.3851095611210329,1.0,90,"{'model__learning_rate': 1.0, 'model__n_estimators': 90}",0.8585149082568807,0.8574910394265233,0.8639426523297491,0.8672401433691757,0.8702508960573476,0.8634879278879353,0.004913598055714326,9,0.8732491389207807,0.8761595547309833,0.8755139333028781,0.8867087129175426,0.8879832324173265,0.8799229144579022,0.006150724469870354,11
1,57.16169862747192,1.2325082132121177,1.015786075592041,0.19499296042273037,1.0,96,"{'model__learning_rate': 1.0, 'model__n_estimators': 96}",0.8588016055045872,0.8594982078853046,0.8646594982078853,0.8688172043010752,0.8705376344086021,0.8644628300614908,0.0047455123658002064,4,0.8733073215515262,0.8777829313543599,0.8765149782757832,0.8871794871794871,0.8885780885780886,0.880672561387849,0.00607815202712529,6
2,56.90126552581787,0.7786975608897808,1.2597812175750733,0.359999924959347,1.0,103,"{'model__learning_rate': 1.0, 'model__n_estimators': 103}",0.8596616972477065,0.8610752688172043,0.865089605734767,0.8689605734767025,0.8691039426523297,0.864778217585742,0.0039036283296865417,3,0.8739958687170071,0.8784440842787682,0.8757409940720474,0.8875670632143691,0.8875932835820896,0.8806682587728563,0.005818851261204695,7
3,58.47978291511536,2.216908107312889,1.3019375324249267,0.46952273117287313,1.0,110,"{'model__learning_rate': 1.0, 'model__n_estimators': 110}",0.8583715596330275,0.8613620071684588,0.865089605734767,0.869247311827957,0.8703942652329749,0.864892949919437,0.00456639243380159,2,0.8739070409572021,0.8792024113146302,0.8764275925079945,0.8876194917230124,0.8889148191365227,0.8812142711278724,0.006011335548631821,3
4,54.178886032104494,2.22611913401436,1.7391024112701416,0.3993261550832924,1.067,90,"{'model__learning_rate': 1.067, 'model__n_estimators': 90}",0.8608084862385321,0.8580645161290322,0.8619354838709677,0.8666666666666667,0.8678136200716846,0.8630577545953766,0.003657694160773695,11,0.8775132886526462,0.8755781683626273,0.8735737106344135,0.8867836257309941,0.8873568590792241,0.880161130491981,0.00578004605097774,10
5,56.23734078407288,1.2692669700211403,1.3009653568267823,0.20586509622062069,1.067,96,"{'model__learning_rate': 1.067, 'model__n_estimators': 96}",0.8605217889908257,0.858494623655914,0.8636559139784946,0.8659498207885304,0.8691039426523297,0.8635452180132189,0.003777391007897164,8,0.8774566473988439,0.8761860680398056,0.874771897810219,0.8855674918262494,0.8886810102899907,0.8805326230730216,0.005536898773831705,8
6,51.25826530456543,2.8652036445274303,1.9994998931884767,0.5538602188962296,1.067,103,"{'model__learning_rate': 1.067, 'model__n_estimators': 103}",0.8596616972477065,0.8589247311827957,0.8655197132616488,0.8668100358422939,0.8683870967741936,0.8638606548617276,0.0038453761048404802,7,0.8776361529548088,0.8764460897732531,0.8765122118237845,0.8862680990191499,0.8869200279785497,0.8807565163099091,0.004789509056614687,5
7,56.559276819229126,1.8071307878521328,2.321584177017212,0.4001024356452114,1.067,110,"{'model__learning_rate': 1.067, 'model__n_estimators': 110}",0.8603784403669725,0.8583512544802867,0.865089605734767,0.8688172043010752,0.8685304659498208,0.8642333941665843,0.004234842986347827,5,0.8783031988873435,0.8761574074074074,0.8759124087591241,0.8877217553688141,0.8885767790262172,0.8813343098897812,0.005632721971330977,2
8,48.860684061050414,1.6827696722541186,1.7370418548583983,0.5733919181972275,1.133,90,"{'model__learning_rate': 1.133, 'model__n_estimators': 90}",0.8583715596330275,0.8563440860215054,0.8637992831541219,0.8666666666666667,0.8682437275985663,0.8626850646147777,0.004621854752548774,14,0.8752886836027713,0.874537037037037,0.8746295874173695,0.8866027589431845,0.8881609733270941,0.8798438080654913,0.00617993089835952,12
9,50.418739795684814,2.014188678934419,1.7814799308776856,0.2248355040679942,1.133,96,"{'model__learning_rate': 1.133, 'model__n_estimators': 96}",0.857368119266055,0.8583512544802867,0.8643727598566309,0.8673835125448028,0.869247311827957,0.8633445915951465,0.004751078942753092,10,0.8731875719217491,0.8751154201292706,0.8747437941243452,0.8869158878504673,0.8890709103674234,0.8798067168786512,0.006750112960109949,13
